,Date,Coefficient,Feature
1302,2014-09-01,0.05917431080011672,caged_saldo_sudeste_1_diff_lag2
1303,2014-09-01,0.10404615107954389,caged_saldo_sul_1_diff_lag2
1304,2014-09-01,0.11741306541886995,caged_saldo_centro_oeste_1_diff_lag2
1305,2014-09-01,0.062127183669366585,caged_saldo_brasil_1_diff_lag2
1306,2014-09-01,0.04165145536057854,PNAD_DESOC_2_diff_lag2
1307,2014-09-01,-0.0281555560670295,var_incc_lag3
1308,2014-09-01,-0.09361160190112314,NOAA_Index_1_diff_lag3
1309,2014-09-01,0.02698182417297524,BRL_USD_log_1_diff_lag3
1310,2014-09-01,-0.023419560959689764,caged_saldo_norte_1_diff_lag3
1311,2014-09-01,-0.040237026446323716,caged_saldo_nordeste_1_diff_lag3
1312,2014-09-01,-0.03886405328232872,var_livres_bacen_lag4
1313,2014-09-01,-0.03058445620482805,var_alimentacao_em_domicilio_bacen_lag4
1314,2014-09-01,0.06572697900021443,BRL_USD_log_1_diff_lag4
1315,2014-09-01,0.07277342246466778,consu_energia_residencia_log_1_diff_lag4
1316,2014-09-01,0.05033838674038142,consu_energia_comercial_log_1_diff_lag4
1317,2014-09-01,0.10026518893993375,consu_energia_outros_log_1_diff_lag4
1318,2014-09-01,0.03856293132892111,consume_confidence_1_diff_lag4
1319,2014-09-01,-0.0972269183697451,PNAD_DESOC_2_diff_lag4
1320,2014-10-01,0.04727463310366384,ipca_monitor_1
1321,2014-10-01,0.04669818650063532,ipca_monitor_11
1322,2014-10-01,0.009810483543719195,ipca_monitor_9
1323,2014-10-01,0.08340887627090825,ipca_monitor_0
1324,2014-10-01,0.03390429092596767,ipca_focus
1325,2014-10-01,-0.02141126673679752,MSCI_emerging_log_1_diff
1326,2014-10-01,0.05643875801000698,NOAA_Index_1_diff
1327,2014-10-01,0.03603633361881568,var_bens_nao_duraveis_bacen_lag1
1328,2014-10-01,0.026137732516468445,var_livres_bacen_lag1
1329,2014-10-01,0.014760544383386153,var_alimentacao_em_domicilio_bacen_lag1
1330,2014-10-01,0.03224161923852328,NOAA_Index_1_diff_lag1
1331,2014-10-01,0.007513296424815744,PNAD_DESOC_2_diff_lag1
1332,2014-10-01,-0.13489750266627987,var_incc_lag2
1333,2014-10-01,-0.04350727785574856,NOAA_Index_1_diff_lag2
1334,2014-10-01,0.049777521851190776,consu_energia_brasil_total_log_1_diff_lag2
1335,2014-10-01,0.046462977889426646,consu_energia_comercial_log_1_diff_lag2
1336,2014-10-01,0.18934999774439315,consume_confidence_1_diff_lag2
1337,2014-10-01,0.04573706561229993,PNAD_DESOC_2_diff_lag2
1338,2014-10-01,-0.04118244766405464,var_incc_lag3
1339,2014-10-01,-0.0693115163209945,NOAA_Index_1_diff_lag3
1340,2014-10-01,-0.0762963586307738,var_bens_nao_duraveis_bacen_lag4
1341,2014-10-01,-0.029138736373341884,var_livres_bacen_lag4
1342,2014-10-01,-0.08259477879043096,var_alimentacao_em_domicilio_bacen_lag4
1343,2014-10-01,0.033195535230995936,var_incc_lag4
1344,2014-10-01,-0.0067533750342816294,NOAA_Index_1_diff_lag4
1345,2014-10-01,0.04599268101504338,consu_energia_residencia_log_1_diff_lag4
1346,2014-10-01,0.145353900031661,consu_energia_outros_log_1_diff_lag4
1347,2014-10-01,0.022432961519186456,base_monetaria_log_1_diff_lag4
1348,2014-10-01,0.022476674143054685,base_monetaria_log_2_diff_lag4
1349,2014-10-01,-0.06954605597793208,PNAD_DESOC_2_diff_lag4
1350,2014-11-01,0.015080842061414206,ipca_monitor_9
1351,2014-11-01,0.03416037062855244,ipca_monitor_0
1352,2014-11-01,0.0,ipca_focus
1353,2014-11-01,-0.017435978644161163,MSCI_emerging_log_1_diff
1354,2014-11-01,0.012482988167592867,NOAA_Index_1_diff
1355,2014-11-01,0.0,U_S__Treasury_10_years_nominal_yield_1_diff
1356,2014-11-01,0.0,BRL_USD_log_1_diff
1357,2014-11-01,-0.0,VIX_log_1_diff
1358,2014-11-01,0.009256675489049484,DXY_log_1_diff
1359,2014-11-01,0.014009427067759317,consu_energia_brasil_total_log_1_diff_lag1
1360,2014-11-01,0.01892105604981814,consu_energia_comercial_log_1_diff_lag1
1361,2014-11-01,-0.01739083685084345,var_nucleo_por_exclusao_ex0_bacen_lag2
1362,2014-11-01,-0.0030181414439697163,var_nucleo_por_exclusao_ex1_bacen_lag2
1363,2014-11-01,-0.05038636929034742,var_nucleo_ex_alimentacao_energia_exfe_bacen_lag2
1364,2014-11-01,-0.1168902645230296,var_incc_lag2
1365,2014-11-01,0.07070968086590236,consume_confidence_1_diff_lag2
1366,2014-11-01,-0.0021901069196552107,var_bens_nao_duraveis_bacen_lag3
1367,2014-11-01,0.0,var_livres_bacen_lag3
1368,2014-11-01,-0.027821396243334403,var_incc_lag3
1369,2014-11-01,0.0,MSCI_emerging_log_1_diff_lag3
1370,2014-11-01,-0.041678949131657456,NOAA_Index_1_diff_lag3
1371,2014-11-01,-0.07182749251847848,var_bens_nao_duraveis_bacen_lag4
1372,2014-11-01,-0.10104582019494565,var_livres_bacen_lag4
1373,2014-11-01,-0.07294944867915021,var_alimentacao_em_domicilio_bacen_lag4
1374,2014-11-01,0.15536893505001012,var_incc_lag4
1375,2014-11-01,0.08273179032702073,consu_energia_residencia_log_1_diff_lag4
1376,2014-11-01,0.17091163918147423,consu_energia_outros_log_1_diff_lag4
1377,2014-11-01,-0.0,base_monetaria_log_1_diff_lag4
1378,2014-11-01,0.0,caged_saldo_norte_1_diff_lag4
1379,2014-11-01,0.060733120422194024,caged_saldo_nordeste_1_diff_lag4
1380,2014-12-01,0.014937474535146251,ipca_monitor_9
1381,2014-12-01,0.03213923086800284,ipca_monitor_0
1382,2014-12-01,0.0,ipca_focus
1383,2014-12-01,-0.02074754263781013,MSCI_emerging_log_1_diff
1384,2014-12-01,0.0008022234319529788,NOAA_Index_1_diff
1385,2014-12-01,0.0,U_S__Treasury_10_years_nominal_yield_1_diff
1386,2014-12-01,0.0,BRL_USD_log_1_diff
1387,2014-12-01,-0.0,VIX_log_1_diff
1388,2014-12-01,0.01762449947015847,DXY_log_1_diff
1389,2014-12-01,0.02079224334032613,consu_energia_brasil_total_log_1_diff_lag1
1390,2014-12-01,0.01715483091924801,consu_energia_comercial_log_1_diff_lag1
1391,2014-12-01,0.006211713205316066,consu_energia_outros_log_1_diff_lag1
1392,2014-12-01,-0.04159856120061581,var_nucleo_por_exclusao_ex0_bacen_lag2
1393,2014-12-01,-0.004741719505701957,var_nucleo_por_exclusao_ex1_bacen_lag2
1394,2014-12-01,-0.05895514403736804,var_nucleo_ex_alimentacao_energia_exfe_bacen_lag2
1395,2014-12-01,-0.10510050511357737,var_incc_lag2
1396,2014-12-01,0.09256748124568877,consume_confidence_1_diff_lag2
1397,2014-12-01,0.0,var_nucleo_por_exclusao_ex1_bacen_lag3
1398,2014-12-01,-0.017913716482945628,var_incc_lag3
1399,2014-12-01,-0.019262677140992612,NOAA_Index_1_diff_lag3
1400,2014-12-01,-0.08414297366110882,var_bens_nao_duraveis_bacen_lag4
1401,2014-12-01,-0.09683070786031973,var_livres_bacen_lag4
1402,2014-12-01,-0.08205216863558633,var_alimentacao_em_domicilio_bacen_lag4
1403,2014-12-01,0.14435198886728842,var_incc_lag4
1404,2014-12-01,0.04371119890837529,consu_energia_residencia_log_1_diff_lag4
1405,2014-12-01,0.0,consu_energia_comercial_log_1_diff_lag4
1406,2014-12-01,0.16607826685126909,consu_energia_outros_log_1_diff_lag4
1407,2014-12-01,-0.0,ibc_br_sa_log_1_diff_lag4
1408,2014-12-01,0.0,caged_saldo_norte_1_diff_lag4
1409,2014-12-01,0.06728423897605136,caged_saldo_nordeste_1_diff_lag4
1410,2015-01-01,0.037988841976368384,ipca_monitor_1
1411,2015-01-01,0.024350180075792656,ipca_monitor_5
1412,2015-01-01,0.10672163718488652,ipca_monitor_0
1413,2015-01-01,0.018260895142068276,ipca_focus
1414,2015-01-01,-0.09757696588082546,MSCI_emerging_log_1_diff
1415,2015-01-01,-0.009975254362868759,var_nucleo_ex_alimentacao_energia_exfe_bacen_lag1
1416,2015-01-01,-0.02158981194163435,U_S__Treasury_10_years_nominal_yield_1_diff_lag1
1417,2015-01-01,0.03731411502827514,consu_energia_brasil_total_log_1_diff_lag1
1418,2015-01-01,0.02455588466763624,consu_energia_industr_log_1_diff_lag1
1419,2015-01-01,0.04527486847023155,consu_energia_comercial_log_1_diff_lag1
1420,2015-01-01,-0.022455695637888923,var_nucleo_por_exclusao_ex0_bacen_lag2
1421,2015-01-01,-0.011230732473152238,var_nucleo_por_exclusao_ex1_bacen_lag2
1422,2015-01-01,-0.05120780840069341,var_nucleo_ex_alimentacao_energia_exfe_bacen_lag2
1423,2015-01-01,-0.1204676404281938,var_incc_lag2
1424,2015-01-01,0.03244029550755507,VIX_log_1_diff_lag2
1425,2015-01-01,0.007839259064613639,consu_energia_brasil_total_log_1_diff_lag2
1426,2015-01-01,0.0513464566264547,consu_energia_residencia_log_1_diff_lag2
1427,2015-01-01,-0.12798409567339708,caged_saldo_nordeste_1_diff_lag2
1428,2015-01-01,0.026079011951344596,var_nucleo_ex_alimentacao_energia_exfe_bacen_lag3
1429,2015-01-01,0.04188501346432826,BRL_USD_log_1_diff_lag3
1430,2015-01-01,0.017911116735376768,DXY_log_1_diff_lag3
1431,2015-01-01,0.1187296427199625,consume_confidence_1_diff_lag3
1432,2015-01-01,-0.07720001961654933,var_bens_nao_duraveis_bacen_lag4
1433,2015-01-01,-0.11497072041778815,var_livres_bacen_lag4
1434,2015-01-01,-0.07322284506570022,var_alimentacao_em_domicilio_bacen_lag4
1435,2015-01-01,0.008139215569358971,var_incc_lag4
1436,2015-01-01,0.026177843901802555,consu_energia_brasil_total_log_1_diff_lag4
1437,2015-01-01,0.1532449387125565,consu_energia_outros_log_1_diff_lag4
1438,2015-01-01,0.13448361446912352,caged_saldo_nordeste_1_diff_lag4
1439,2015-01-01,-0.03498433449953374,PNAD_DESOC_2_diff_lag4
1440,2015-02-01,0.10483382201306647,var_ipc_fipe
1441,2015-02-01,0.04990637702279172,var_ipca_15
1442,2015-02-01,0.14461335150480706,var_ipc_br
1443,2015-02-01,0.06633242045659014,ipca_monitor_1
1444,2015-02-01,0.17567981141301806,ipca_monitor_0
1445,2015-02-01,0.11897736854720493,ipca_focus
1446,2015-02-01,-0.061639382991594646,NOAA_Index_1_diff
1447,2015-02-01,0.04251150793588541,var_nucleo_por_exclusao_ex0_bacen_lag1
1448,2015-02-01,0.0459237046960661,var_livres_bacen_lag1
1449,2015-02-01,0.03780921450603162,var_nucleo_ex_alimentacao_energia_exfe_bacen_lag1
1450,2015-02-01,-0.049788313821203474,caged_saldo_sul_lag1
1451,2015-02-01,-0.03204827531217007,consu_energia_residencia_log_1_diff_lag1
1452,2015-02-01,-0.1500077289740512,consu_energia_outros_log_1_diff_lag1
1453,2015-02-01,0.06642113464784521,base_monetaria_log_1_diff_lag1
1454,2015-02-01,-0.04004347443478182,caged_saldo_norte_1_diff_lag1
1455,2015-02-01,-0.05865189179384212,caged_saldo_sul_1_diff_lag1
1456,2015-02-01,-0.040459886949275096,caged_saldo_centro_oeste_1_diff_lag1
1457,2015-02-01,0.06650679894724636,base_monetaria_log_2_diff_lag1
1458,2015-02-01,-0.03903880569470513,var_nucleo_por_exclusao_ex0_bacen_lag2
1459,2015-02-01,-0.061490392033298334,var_nucleo_ex_alimentacao_energia_exfe_bacen_lag2
1460,2015-02-01,0.1102143649728992,consu_energia_residencia_log_1_diff_lag2
1461,2015-02-01,-0.10302692342547023,caged_saldo_nordeste_1_diff_lag2
1462,2015-02-01,0.05486329696873185,var_livres_bacen_lag3
1463,2015-02-01,-0.1229595077551915,var_incc_lag3
1464,2015-02-01,-0.09128414422665113,caged_saldo_nordeste_1_diff_lag3
1465,2015-02-01,0.03423402678921904,BRL_USD_log_1_diff_lag4
1466,2015-02-01,0.06618891954342788,DXY_log_1_diff_lag4
1467,2015-02-01,0.03392804427653624,consu_energia_comercial_log_1_diff_lag4
1468,2015-02-01,0.1317726792658837,consu_energia_outros_log_1_diff_lag4
1469,2015-02-01,0.0323058574660314,consume_confidence_1_diff_lag4
1470,2015-03-01,0.23366270506305173,var_ipc_fipe
1471,2015-03-01,0.07932338170083743,var_ipca_15
1472,2015-03-01,0.1077682199540872,var_ipc_br
1473,2015-03-01,0.06083833158669615,ipca_monitor_8
1474,2015-03-01,0.1917017048323525,ipca_monitor_0
1475,2015-03-01,0.11463261074239664,ipca_focus
1476,2015-03-01,-0.1042257112275561,NOAA_Index_1_diff
1477,2015-03-01,0.018032903724919197,var_livres_bacen_lag1
1478,2015-03-01,0.07709516191314804,var_nucleo_por_exclusao_ex1_bacen_lag1
1479,2015-03-01,0.06853060385068897,var_nucleo_ex_alimentacao_energia_exfe_bacen_lag1
1480,2015-03-01,-0.047703893053535174,caged_saldo_sul_lag1
1481,2015-03-01,-0.020887731235196636,NOAA_Index_1_diff_lag1
1482,2015-03-01,-0.09229407341365352,consu_energia_outros_log_1_diff_lag1
1483,2015-03-01,-0.07984263593754035,consu_energia_outros_log_1_diff_lag2
1484,2015-03-01,-0.03337957487828241,consume_confidence_1_diff_lag2
1485,2015-03-01,-0.15763221261882185,caged_saldo_nordeste_1_diff_lag2
1486,2015-03-01,-0.023385532169353542,caged_saldo_centro_oeste_1_diff_lag2
1487,2015-03-01,-0.043421384185968165,caged_saldo_brasil_1_diff_lag2
1488,2015-03-01,0.0674550027609283,var_livres_bacen_lag3
1489,2015-03-01,0.024359447318232218,var_alimentacao_em_domicilio_bacen_lag3
1490,2015-03-01,0.07221833059354975,NOAA_Index_1_diff_lag3
1491,2015-03-01,-0.11693692815000525,caged_saldo_nordeste_1_diff_lag3
1492,2015-03-01,0.019069518817828795,var_livres_bacen_lag4
1493,2015-03-01,-0.02894090468491898,var_incc_lag4
1494,2015-03-01,-0.027298433678445488,MSCI_emerging_log_1_diff_lag4
1495,2015-03-01,0.06887362204968374,NOAA_Index_1_diff_lag4
1496,2015-03-01,0.04369540553703879,DXY_log_1_diff_lag4
1497,2015-03-01,0.044186313065882284,consu_energia_brasil_total_log_1_diff_lag4
1498,2015-03-01,0.08993899813559474,consu_energia_comercial_log_1_diff_lag4
1499,2015-03-01,0.11268346578641114,consu_energia_outros_log_1_diff_lag4
1500,2015-04-01,0.1658167116740869,var_ipc_fipe
1501,2015-04-01,0.11124077001590243,var_ipca_15
1502,2015-04-01,0.11398341675451137,var_ipc_br
1503,2015-04-01,0.1038756815149925,ipca_monitor_2
1504,2015-04-01,0.04865024837628237,ipca_monitor_8
1505,2015-04-01,0.22106462912784333,ipca_monitor_0
1506,2015-04-01,0.15625829618860218,ipca_focus
1507,2015-04-01,-0.08858375983605173,NOAA_Index_1_diff
1508,2015-04-01,0.027787078665801376,var_livres_bacen_lag1
1509,2015-04-01,0.1062980227314432,var_nucleo_por_exclusao_ex1_bacen_lag1
1510,2015-04-01,0.08973475224466029,var_nucleo_ex_alimentacao_energia_exfe_bacen_lag1
1511,2015-04-01,-0.03250171164785065,NOAA_Index_1_diff_lag1
1512,2015-04-01,-0.06443544346414797,consu_energia_outros_log_1_diff_lag1
1513,2015-04-01,0.12094055937956932,PNAD_DESOC_2_diff_lag1
1514,2015-04-01,0.025087524731840373,var_livres_bacen_lag2
1515,2015-04-01,-0.1025648630386876,caged_saldo_nordeste_1_diff_lag2
1516,2015-04-01,0.03344861873470855,var_bens_nao_duraveis_bacen_lag3
1517,2015-04-01,0.13671660182267306,var_livres_bacen_lag3
1518,2015-04-01,0.039413437812630764,var_alimentacao_em_domicilio_bacen_lag3
1519,2015-04-01,0.03751806559564376,var_nucleo_ex_alimentacao_energia_exfe_bacen_lag3
1520,2015-04-01,0.0518522835910293,NOAA_Index_1_diff_lag3
1521,2015-04-01,-0.05406268602019035,caged_saldo_norte_1_diff_lag3
1522,2015-04-01,-0.17347530762317942,caged_saldo_nordeste_1_diff_lag3
1523,2015-04-01,0.028748469976548237,var_bens_nao_duraveis_bacen_lag4
1524,2015-04-01,0.029046408139218032,var_alimentacao_em_domicilio_bacen_lag4
1525,2015-04-01,0.06605745940560016,NOAA_Index_1_diff_lag4
1526,2015-04-01,0.042655781951821764,DXY_log_1_diff_lag4
1527,2015-04-01,0.06017867008630812,consu_energia_brasil_total_log_1_diff_lag4
1528,2015-04-01,0.10553853717784278,consu_energia_comercial_log_1_diff_lag4
1529,2015-04-01,0.04687072096279215,consu_energia_outros_log_1_diff_lag4
1530,2015-05-01,0.0938900608976193,var_ipc_fipe
1531,2015-05-01,0.07024365122364722,var_ipca_15
1532,2015-05-01,0.07360313278656132,var_ipc_br
1533,2015-05-01,0.04544635887360784,ipca_monitor_2
1534,2015-05-01,0.08495970248476024,ipca_monitor_8
1535,2015-05-01,0.17104673964723588,ipca_monitor_0
1536,2015-05-01,0.10452940819825693,ipca_focus
1537,2015-05-01,-0.023860520460742333,NOAA_Index_1_diff
1538,2015-05-01,0.04883797648154541,var_nucleo_por_exclusao_ex0_bacen_lag1
1539,2015-05-01,0.0534833365689803,var_livres_bacen_lag1
1540,2015-05-01,0.04548345515349828,var_nucleo_por_exclusao_ex1_bacen_lag1
1541,2015-05-01,0.13906397654697952,var_nucleo_ex_alimentacao_energia_exfe_bacen_lag1
1542,2015-05-01,-0.07651348060234041,NOAA_Index_1_diff_lag1
1543,2015-05-01,0.024430434272992928,PNAD_DESOC_2_diff_lag1
1544,2015-05-01,-0.09993584290112813,U_S__Treasury_10_years_nominal_yield_1_diff_lag2
1545,2015-05-01,-0.07771164025759496,consu_energia_outros_log_1_diff_lag2
1546,2015-05-01,-0.09562194080447055,consume_confidence_1_diff_lag2
1547,2015-05-01,-0.06293351982431723,caged_saldo_nordeste_1_diff_lag2
1548,2015-05-01,-0.04440273703789456,caged_saldo_norte_1_diff_lag3
1549,2015-05-01,-0.21259634817974815,caged_saldo_nordeste_1_diff_lag3
1550,2015-05-01,-0.039070806897750276,caged_saldo_sudeste_1_diff_lag3
1551,2015-05-01,-0.03764565453845057,caged_saldo_sul_1_diff_lag3
1552,2015-05-01,-0.08981918792430658,caged_saldo_centro_oeste_1_diff_lag3
1553,2015-05-01,-0.0813146076734699,caged_saldo_brasil_1_diff_lag3
1554,2015-05-01,0.05866713538519802,var_livres_bacen_lag4
1555,2015-05-01,0.016827541566715228,var_nucleo_ex_alimentacao_energia_exfe_bacen_lag4
1556,2015-05-01,0.11067569329542777,NOAA_Index_1_diff_lag4
1557,2015-05-01,0.028620724832260983,DXY_log_1_diff_lag4
1558,2015-05-01,0.02103955268204539,consu_energia_comercial_log_1_diff_lag4
1559,2015-05-01,0.04134639252724311,consu_energia_outros_log_1_diff_lag4
1560,2015-06-01,0.1473878345174059,var_ipc_fipe
1561,2015-06-01,0.03131685137810737,var_ipc_br
1562,2015-06-01,0.06733380373127514,ipca_monitor_2
1563,2015-06-01,0.10010842912505319,ipca_monitor_8
1564,2015-06-01,0.075725646780937,ipca_monitor_0
1565,2015-06-01,0.07034685550537147,ipca_focus
1566,2015-06-01,-0.019217421962193802,NOAA_Index_1_diff
1567,2015-06-01,0.024762811759678094,BRL_USD_log_1_diff
1568,2015-06-01,0.14151271501281146,DXY_log_1_diff
1569,2015-06-01,-0.0288399277001714,crb_metals_log_1_diff
1570,2015-06-01,0.048358547852560274,var_nucleo_por_exclusao_ex0_bacen_lag1
1571,2015-06-01,0.009903792486863659,var_livres_bacen_lag1
1572,2015-06-01,0.046328181798896216,var_nucleo_por_exclusao_ex1_bacen_lag1
1573,2015-06-01,0.10517582610358725,var_nucleo_ex_alimentacao_energia_exfe_bacen_lag1
1574,2015-06-01,0.018875478132586745,VIX_log_1_diff_lag1
1575,2015-06-01,-0.03341036139655231,BRL_USD_log_1_diff_lag2
1576,2015-06-01,0.05691628310871743,base_monetaria_log_1_diff_lag2
1577,2015-06-01,0.05690947743636618,base_monetaria_log_2_diff_lag2
1578,2015-06-01,-0.022902855171036757,var_nucleo_por_exclusao_ex1_bacen_lag3
1579,2015-06-01,0.033489341978143745,base_monetaria_log_1_diff_lag3
1580,2015-06-01,-0.044697689784956356,consume_confidence_1_diff_lag3
1581,2015-06-01,-0.07355795546572823,caged_saldo_norte_1_diff_lag3
1582,2015-06-01,-0.11275608895960722,caged_saldo_nordeste_1_diff_lag3
1583,2015-06-01,-0.03311678591737167,caged_saldo_sudeste_1_diff_lag3
1584,2015-06-01,-0.025366846971659213,caged_saldo_sul_1_diff_lag3
1585,2015-06-01,-0.08882597653239056,caged_saldo_centro_oeste_1_diff_lag3
1586,2015-06-01,-0.06284405107761898,caged_saldo_brasil_1_diff_lag3
1587,2015-06-01,0.033368349002080994,base_monetaria_log_2_diff_lag3
1588,2015-06-01,-0.029129892570522065,PNAD_DESOC_2_diff_lag3
1589,2015-06-01,-0.01980226137824054,caged_saldo_nordeste_1_diff_lag4
1590,2015-07-01,0.014787798560878106,var_ipc_fipe
1591,2015-07-01,0.00930264483060936,ipca_monitor_8
1592,2015-07-01,0.01680235882950148,ipca_monitor_0
1593,2015-07-01,0.011050002763996099,ipca_focus
1594,2015-07-01,-0.03305153339114769,NOAA_Index_1_diff
1595,2015-07-01,0.020044421764830622,BRL_USD_log_1_diff
1596,2015-07-01,0.14758536212234194,DXY_log_1_diff
1597,2015-07-01,0.024205261038189364,DXY_log_1_diff_lag1
1598,2015-07-01,0.0202479173595967,consu_energia_residencia_log_1_diff_lag1
1599,2015-07-01,-0.018814079789018296,U_S__Treasury_10_years_nominal_yield_1_diff_lag2
1600,2015-07-01,0.06629085950799882,consu_energia_residencia_log_1_diff_lag2
1601,2015-07-01,0.05118233889842905,base_monetaria_log_1_diff_lag2
1602,2015-07-01,0.005139421189421604,base_monetaria_2_diff_lag2
1603,2015-07-01,0.05119364532711822,base_monetaria_log_2_diff_lag2
1604,2015-07-01,-0.018515222944622087,PNAD_DESOC_2_diff_lag2
1605,2015-07-01,-0.03807269397923592,var_administrados_bacen_lag3
1606,2015-07-01,-0.139661891187127,var_nucleo_por_exclusao_ex1_bacen_lag3
1607,2015-07-01,0.049852223775813054,base_monetaria_log_1_diff_lag3
1608,2015-07-01,-0.06361917375530206,caged_saldo_norte_1_diff_lag3
1609,2015-07-01,-0.03088344200721153,caged_saldo_nordeste_1_diff_lag3
1610,2015-07-01,-0.028261400370330717,caged_saldo_sudeste_1_diff_lag3
1611,2015-07-01,-0.015264891567627977,caged_saldo_sul_1_diff_lag3
1612,2015-07-01,-0.08016442941137228,caged_saldo_centro_oeste_1_diff_lag3
1613,2015-07-01,-0.04538396580730182,caged_saldo_brasil_1_diff_lag3
1614,2015-07-01,0.005074621822080058,base_monetaria_2_diff_lag3
1615,2015-07-01,0.0497728656869623,base_monetaria_log_2_diff_lag3
1616,2015-07-01,-0.11955083646381248,PNAD_DESOC_2_diff_lag3
1617,2015-07-01,-0.05428989352586472,var_nucleo_por_exclusao_ex1_bacen_lag4
1618,2015-07-01,-0.044132133897820794,var_nucleo_ex_alimentacao_energia_exfe_bacen_lag4
1619,2015-07-01,-0.055709259445792185,PNAD_DESOC_2_diff_lag4
1620,2015-08-01,0.05925311536928274,ipca_monitor_8
1621,2015-08-01,-0.024748497829792767,ipca_monitor_9
1622,2015-08-01,0.04596123023643105,ipca_monitor_0
1623,2015-08-01,0.041973366519424495,ipca_focus
1624,2015-08-01,0.06409856794708031,BRL_USD_log_1_diff
1625,2015-08-01,-0.011080135962920496,var_incc_lag1
1626,2015-08-01,-0.03460444903212562,NOAA_Index_1_diff_lag1
1627,2015-08-01,0.010784807226552874,DXY_log_1_diff_lag1
1628,2015-08-01,0.03672361241900447,consu_energia_residencia_log_1_diff_lag1
1629,2015-08-01,0.00815024796251333,caged_saldo_sul_1_diff_lag1
1630,2015-08-01,0.032066237164778494,caged_saldo_centro_oeste_1_diff_lag1
1631,2015-08-01,-0.03992122479221263,U_S__Treasury_10_years_nominal_yield_1_diff_lag2
1632,2015-08-01,0.10372059218814718,DXY_log_1_diff_lag2
1633,2015-08-01,0.10614772863925807,consu_energia_residencia_log_1_diff_lag2
1634,2015-08-01,0.07346445047859153,base_monetaria_log_1_diff_lag2
1635,2015-08-01,0.02030181100763054,base_monetaria_2_diff_lag2
1636,2015-08-01,0.07343822118309733,base_monetaria_log_2_diff_lag2
1637,2015-08-01,-0.02139893338574235,MSCI_emerging_log_1_diff_lag3
1638,2015-08-01,0.0056276956990627975,BRL_USD_log_1_diff_lag3
1639,2015-08-01,0.10267325942300037,base_monetaria_log_1_diff_lag3
1640,2015-08-01,-0.035506043939182164,caged_saldo_norte_1_diff_lag3
1641,2015-08-01,-0.05295736540971729,caged_saldo_centro_oeste_1_diff_lag3
1642,2015-08-01,0.045917722150909064,base_monetaria_2_diff_lag3
1643,2015-08-01,0.10270185683041345,base_monetaria_log_2_diff_lag3
1644,2015-08-01,-0.0202176565927135,var_administrados_bacen_lag4
1645,2015-08-01,-0.18734094087531752,var_nucleo_por_exclusao_ex1_bacen_lag4
1646,2015-08-01,0.012452383234579468,consu_energia_brasil_total_log_1_diff_lag4
1647,2015-08-01,0.007797350721936058,consu_energia_residencia_log_1_diff_lag4
1648,2015-08-01,0.022723939423371867,consu_energia_outros_log_1_diff_lag4
1649,2015-08-01,-0.08082484998733538,PNAD_DESOC_2_diff_lag4
1650,2015-09-01,0.028142861482816448,var_ipca_15
1651,2015-09-01,0.06118426862569155,var_ipc_br
1652,2015-09-01,0.023307436330842583,ipca_monitor_1
1653,2015-09-01,0.00946573444029507,ipca_monitor_11
1654,2015-09-01,0.12123641383737987,ipca_monitor_2
1655,2015-09-01,0.15182034061374974,ipca_monitor_0
1656,2015-09-01,0.1300652352823237,ipca_focus
1657,2015-09-01,0.02551328579646035,MSCI_emerging_log_1_diff
1658,2015-09-01,-0.03049969228182463,NOAA_Index_1_diff
1659,2015-09-01,0.06530843680662168,MSCI_emerging_log_1_diff_lag1
1660,2015-09-01,0.07641942933209951,U_S__Treasury_10_years_nominal_yield_1_diff_lag1
1661,2015-09-01,-0.11886228013243975,var_incc_lag2
1662,2015-09-01,-0.07932040182165183,NOAA_Index_1_diff_lag2
1663,2015-09-01,-0.12687532931438075,U_S__Treasury_10_years_nominal_yield_1_diff_lag2
1664,2015-09-01,0.09588432777898268,DXY_log_1_diff_lag2
1665,2015-09-01,0.11148927823699402,consu_energia_residencia_log_1_diff_lag2
1666,2015-09-01,0.013212574214735843,caged_saldo_sul_1_diff_lag2
1667,2015-09-01,0.03925337914934528,BRL_USD_log_1_diff_lag3
1668,2015-09-01,0.19735114676132381,DXY_log_1_diff_lag3
1669,2015-09-01,-0.03798158831417467,crb_metals_log_1_diff_lag3
1670,2015-09-01,0.1112388104306124,base_monetaria_log_1_diff_lag3
1671,2015-09-01,0.01938002705131996,consume_confidence_1_diff_lag3
1672,2015-09-01,-0.013539127075194887,caged_saldo_norte_1_diff_lag3
1673,2015-09-01,-0.015483578177468654,caged_saldo_nordeste_1_diff_lag3
1674,2015-09-01,0.049094095555658475,base_monetaria_2_diff_lag3
1675,2015-09-01,0.11135734273550453,base_monetaria_log_2_diff_lag3
1676,2015-09-01,-0.016710940359855896,MSCI_emerging_log_1_diff_lag4
1677,2015-09-01,0.09213888781661693,BRL_USD_log_1_diff_lag4
1678,2015-09-01,0.06358695818183857,DXY_log_1_diff_lag4
1679,2015-09-01,0.0120480110381215,caged_saldo_sul_1_diff_lag4
1680,2015-10-01,0.001186643130625479,ipca_monitor_1
1681,2015-10-01,0.04202195514833152,ipca_monitor_0
1682,2015-10-01,0.012858049754124475,MSCI_emerging_log_1_diff
1683,2015-10-01,-0.08462597109343088,BRL_USD_log_1_diff
1684,2015-10-01,0.02088655409968571,MSCI_emerging_log_1_diff_lag1
