"var_ipc_fipe","var_ipca_15","var_ipc_br","ipca_monitor_1","ipca_monitor_11","ipca_monitor_2","ipca_monitor_5","ipca_monitor_6","ipca_monitor_8","ipca_monitor_9","ipca_monitor_0","ipca_focus","MSCI_emerging_log_1_diff","NOAA_Index_1_diff","U.S..Treasury.10.years.nominal.yield_1_diff","BRL_USD_log_1_diff","VIX_log_1_diff","DXY_log_1_diff","Ibovespa_log_1_diff","Brasil_CDS5Y_log_1_diff","crb_metals_log_1_diff","var_ipca_bacen_lag1","var_comercializaveis_bacen_lag1","var_administrados_bacen_lag1","var_bens_nao_duraveis_bacen_lag1","var_nucleo_por_exclusao_ex0_bacen_lag1","var_livres_bacen_lag1","var_nucleo_por_exclusao_ex1_bacen_lag1","var_alimentacao_em_domicilio_bacen_lag1","var_nucleo_ex_alimentacao_energia_exfe_bacen_lag1","var_incc_lag1","caged_saldo_sul_lag1","MSCI_emerging_log_1_diff_lag1","NOAA_Index_1_diff_lag1","U.S..Treasury.10.years.nominal.yield_1_diff_lag1","BRL_USD_log_1_diff_lag1","VIX_log_1_diff_lag1","DXY_log_1_diff_lag1","Ibovespa_log_1_diff_lag1","Brasil_CDS5Y_log_1_diff_lag1","crb_metals_log_1_diff_lag1","consu_energia_brasil_total_log_1_diff_lag1","consu_energia_industr_log_1_diff_lag1","consu_energia_residencia_log_1_diff_lag1","consu_energia_comercial_log_1_diff_lag1","consu_energia_outros_log_1_diff_lag1","base_monetaria_log_1_diff_lag1","consume_confidence_1_diff_lag1","caged_saldo_norte_1_diff_lag1","caged_saldo_nordeste_1_diff_lag1","caged_saldo_sudeste_1_diff_lag1","caged_saldo_sul_1_diff_lag1","caged_saldo_centro_oeste_1_diff_lag1","caged_saldo_brasil_1_diff_lag1","base_monetaria_2_diff_lag1","base_monetaria_log_2_diff_lag1","PNAD_DESOC_2_diff_lag1","var_ipca_bacen_lag2","var_administrados_bacen_lag2","var_bens_nao_duraveis_bacen_lag2","var_nucleo_por_exclusao_ex0_bacen_lag2","var_livres_bacen_lag2","var_nucleo_por_exclusao_ex1_bacen_lag2","var_alimentacao_em_domicilio_bacen_lag2","var_nucleo_ex_alimentacao_energia_exfe_bacen_lag2","var_incc_lag2","MSCI_emerging_log_1_diff_lag2","NOAA_Index_1_diff_lag2","U.S..Treasury.2.years.nominal.yield_1_diff_lag2","U.S..Treasury.10.years.nominal.yield_1_diff_lag2","BRL_USD_log_1_diff_lag2","VIX_log_1_diff_lag2","DXY_log_1_diff_lag2","Ibovespa_log_1_diff_lag2","Brasil_CDS5Y_log_1_diff_lag2","crb_metals_log_1_diff_lag2","consu_energia_brasil_total_log_1_diff_lag2","consu_energia_industr_log_1_diff_lag2","consu_energia_residencia_log_1_diff_lag2","consu_energia_comercial_log_1_diff_lag2","consu_energia_outros_log_1_diff_lag2","ibc_br_sa_log_1_diff_lag2","base_monetaria_log_1_diff_lag2","consume_confidence_1_diff_lag2","caged_saldo_norte_1_diff_lag2","caged_saldo_nordeste_1_diff_lag2","caged_saldo_sudeste_1_diff_lag2","caged_saldo_sul_1_diff_lag2","caged_saldo_centro_oeste_1_diff_lag2","caged_saldo_brasil_1_diff_lag2","base_monetaria_2_diff_lag2","base_monetaria_log_2_diff_lag2","PNAD_DESOC_2_diff_lag2","var_ipca_bacen_lag3","var_administrados_bacen_lag3","var_bens_nao_duraveis_bacen_lag3","var_livres_bacen_lag3","var_nucleo_por_exclusao_ex1_bacen_lag3","var_alimentacao_em_domicilio_bacen_lag3","var_nucleo_ex_alimentacao_energia_exfe_bacen_lag3","var_incc_lag3","MSCI_emerging_log_1_diff_lag3","NOAA_Index_1_diff_lag3","BRL_USD_log_1_diff_lag3","VIX_log_1_diff_lag3","DXY_log_1_diff_lag3","Ibovespa_log_1_diff_lag3","Brasil_CDS5Y_log_1_diff_lag3","crb_metals_log_1_diff_lag3","consu_energia_brasil_total_log_1_diff_lag3","consu_energia_industr_log_1_diff_lag3","consu_energia_residencia_log_1_diff_lag3","consu_energia_comercial_log_1_diff_lag3","consu_energia_outros_log_1_diff_lag3","ibc_br_sa_log_1_diff_lag3","base_monetaria_log_1_diff_lag3","consume_confidence_1_diff_lag3","caged_saldo_norte_1_diff_lag3","caged_saldo_nordeste_1_diff_lag3","caged_saldo_sudeste_1_diff_lag3","caged_saldo_sul_1_diff_lag3","caged_saldo_centro_oeste_1_diff_lag3","caged_saldo_brasil_1_diff_lag3","base_monetaria_2_diff_lag3","base_monetaria_log_2_diff_lag3","PNAD_DESOC_2_diff_lag3","var_ipca_bacen_lag4","var_administrados_bacen_lag4","var_bens_nao_duraveis_bacen_lag4","var_livres_bacen_lag4","var_nucleo_por_exclusao_ex1_bacen_lag4","var_alimentacao_em_domicilio_bacen_lag4","var_nucleo_ex_alimentacao_energia_exfe_bacen_lag4","var_incc_lag4","MSCI_emerging_log_1_diff_lag4","NOAA_Index_1_diff_lag4","BRL_USD_log_1_diff_lag4","VIX_log_1_diff_lag4","DXY_log_1_diff_lag4","Ibovespa_log_1_diff_lag4","Brasil_CDS5Y_log_1_diff_lag4","crb_metals_log_1_diff_lag4","consu_energia_brasil_total_log_1_diff_lag4","consu_energia_industr_log_1_diff_lag4","consu_energia_residencia_log_1_diff_lag4","consu_energia_comercial_log_1_diff_lag4","consu_energia_outros_log_1_diff_lag4","ibc_br_sa_log_1_diff_lag4","base_monetaria_log_1_diff_lag4","consume_confidence_1_diff_lag4","caged_saldo_norte_1_diff_lag4","caged_saldo_nordeste_1_diff_lag4","caged_saldo_sudeste_1_diff_lag4","caged_saldo_sul_1_diff_lag4","caged_saldo_centro_oeste_1_diff_lag4","caged_saldo_brasil_1_diff_lag4","base_monetaria_2_diff_lag4","base_monetaria_log_2_diff_lag4","PNAD_DESOC_2_diff_lag4","var_ipca_bacen","data","dummy"
0.69,0.38,0.65,0.77,0.97,0.69,0.43,0.42,0.21,0.08,0.51,0.58,-0.010634124,0.1,-0.1713,0.040311575,-0.302410608,0.023547395,-0.014317064,0.035240298,-0.021489618,0.42,0.38,0.38,0.41,0.42,0.43,0.41,0.48,0.39,0.17,5931,0.011727566,0.3,-0.1535,0.047788368,0.29844046,0.015466332,-0.069917942,0.119843272,-0.031468904,0.030510627,-0.003076514,0.052044714,0.057985298,0.040886949,0.010188942,-3.1,-11440,-54486,-57116,-15604,-15422,-154068,2374012,0.010188942,-0.2,0.57,0.4,0.58,0.58,0.62,0.55,0.76,0.53,0.15,-0.07701213,0.1,0.0788,0.1457,0.030131051,-0.006902996,0.030234005,0.009127804,-0.037529355,-0.020423306,0.008883668,-0.010561724,0.012942701,0.027797204,0.02832864,0.003631758,0.023883823,8.38,-2096,20950,-5289,10954,-2159,22360,5471007,0.023883823,-0.1,0.25,0.51,-0.3,0.17,0.42,-0.61,0.39,0.08,0.022289201,0.1,0.019003794,0.099798962,0.01622997,0.036181499,0.033547314,0.00172886,0.01790202,0.039077998,-0.020572371,0.031393364,0.017186607,0.006957628,0.001542183,0.99,-1334,36066,36970,16141,1786,89629,348793,0.001542183,0,0.01,0.39,-0.28,-0.1,0.19,-0.51,0.02,0.75,0.019141298,-0.2,-0.005003425,0.052363965,0.001080746,0.035980082,0.033086376,0.025590012,0.003730508,-0.008824492,0.031939414,-0.013054824,0.004257862,0.008469332,0.011692386,2.18,2967,6591,-24313,2335,-1147,-13567,2627022,0.011692386,0.1,0.51,2014-11-01,0
0.3,0.79,0.75,1.08,0.96,0.51,1.38,0.47,0.07,0,0.78,0.76,-0.047185447,0.1,0.0072,0.036333675,0.199474215,0.016220859,-0.068018771,0.118338808,-0.022625937,0.51,0.28,0.72,0.76,0.31,0.45,0.33,0.97,0.3,0.44,24232,-0.010634124,0.1,-0.1713,0.040311575,-0.302410608,0.023547395,-0.014317064,0.035240298,-0.021489618,0.020999896,0.021667238,0.021401163,0.046066263,-0.012075737,0.007886272,0.17,1414,2688,21296,18301,-5035,38664,1854171,0.007886272,-0.1,0.42,0.38,0.41,0.42,0.43,0.41,0.48,0.39,0.17,0.011727566,0.3,-0.0756,-0.1535,0.047788368,0.29844046,0.015466332,-0.069917942,0.119843272,-0.031468904,0.030510627,-0.003076514,0.052044714,0.057985298,0.040886949,-0.005486982,0.010188942,-3.1,-11440,-54486,-57116,-15604,-15422,-154068,2374012,0.010188942,-0.2,0.57,0.4,0.58,0.62,0.55,0.76,0.53,0.15,-0.07701213,0.1,0.030131051,-0.006902996,0.030234005,0.009127804,-0.037529355,-0.020423306,0.008883668,-0.010561724,0.012942701,0.027797204,0.02832864,0.003631758,0.023883823,8.38,-2096,20950,-5289,10954,-2159,22360,5471007,0.023883823,-0.1,0.25,0.51,-0.3,0.17,0.42,-0.61,0.39,0.08,0.022289201,0.1,0.019003794,0.099798962,0.01622997,0.036181499,0.033547314,0.00172886,0.01790202,0.039077998,-0.020572371,0.031393364,0.017186607,0.006957628,0.001542183,0.99,-1334,36066,36970,16141,1786,89629,348793,0.001542183,0,0.78,2014-12-01,0
1.62,0.89,1.73,1.48,1.74,2.42,1.83,0.32,0.31,0.15,1.24,1.21,0.00598425,-0.2,-0.5305,-0.004260382,0.164566511,0.041518867,-0.034110698,0.099280591,-0.035382647,0.78,0.62,0.43,0.79,0.87,0.88,0.73,0.96,0.76,0.08,-122443,-0.047185447,0.1,0.0072,0.036333675,0.199474215,0.016220859,-0.068018771,0.118338808,-0.022625937,-0.027554999,-0.040669061,-0.019607602,-0.014908678,-0.026216335,0.092891712,-3.04,-27450,-62258,-272246,-146675,-55260,-563889,22977018,0.092891712,0,0.51,0.72,0.76,0.31,0.45,0.33,0.97,0.3,0.44,-0.010634124,0.1,-0.0229,-0.1713,0.040311575,-0.302410608,0.023547395,-0.014317064,0.035240298,-0.021489618,0.020999896,0.021667238,0.021401163,0.046066263,-0.012075737,0.001511924,0.007886272,0.17,1414,2688,21296,18301,-5035,38664,1854171,0.007886272,-0.1,0.42,0.38,0.41,0.43,0.41,0.48,0.39,0.17,0.011727566,0.3,0.047788368,0.29844046,0.015466332,-0.069917942,0.119843272,-0.031468904,0.030510627,-0.003076514,0.052044714,0.057985298,0.040886949,-0.005486982,0.010188942,-3.1,-11440,-54486,-57116,-15604,-15422,-154068,2374012,0.010188942,-0.2,0.57,0.4,0.58,0.62,0.55,0.76,0.53,0.15,-0.07701213,0.1,0.030131051,-0.006902996,0.030234005,0.009127804,-0.037529355,-0.020423306,0.008883668,-0.010561724,0.012942701,0.027797204,0.02832864,0.003631758,0.023883823,8.38,-2096,20950,-5289,10954,-2159,22360,5471007,0.023883823,-0.1,1.24,2015-01-01,0
1.22,1.33,0.97,0.81,0.74,1.22,2.2,0.6,5.88,-0.02,1.22,1.07,0.030476785,0,0.3523,0.067385947,-0.188309599,0.015838168,0.035781086,0.12799961,-0.067463619,1.24,0.31,2.5,1.52,0.64,0.87,1.16,1.74,0.93,0.92,29688,0.00598425,-0.2,-0.5305,-0.004260382,0.164566511,0.041518867,-0.034110698,0.099280591,-0.035382647,0.022830909,-0.062828715,0.117932354,0.027619129,0.030938522,-0.022946786,-0.26,20720,19016,210893,152131,70974,473734,-5875980,-0.022946786,0.3,0.78,0.43,0.79,0.87,0.88,0.73,0.96,0.76,0.08,-0.047185447,0.1,0.196,0.0072,0.036333675,0.199474215,0.016220859,-0.068018771,0.118338808,-0.022625937,-0.027554999,-0.040669061,-0.019607602,-0.014908678,-0.026216335,0.004658819,0.092891712,-3.04,-27450,-62258,-272246,-146675,-55260,-563889,22977018,0.092891712,0,0.51,0.72,0.76,0.45,0.33,0.97,0.3,0.44,-0.010634124,0.1,0.040311575,-0.302410608,0.023547395,-0.014317064,0.035240298,-0.021489618,0.020999896,0.021667238,0.021401163,0.046066263,-0.012075737,0.001511924,0.007886272,0.17,1414,2688,21296,18301,-5035,38664,1854171,0.007886272,-0.1,0.42,0.38,0.41,0.43,0.41,0.48,0.39,0.17,0.011727566,0.3,0.047788368,0.29844046,0.015466332,-0.069917942,0.119843272,-0.031468904,0.030510627,-0.003076514,0.052044714,0.057985298,0.040886949,-0.005486982,0.010188942,-3.1,-11440,-54486,-57116,-15604,-15422,-154068,2374012,0.010188942,-0.2,1.22,2015-02-01,0
0.7,1.24,1.41,1.17,1.17,5.29,0.46,0.69,0.75,-1.16,1.32,1.4,-0.014318091,0,-0.0699,0.10985167,-0.07146108,0.036166829,0.005449366,0.167075679,-0.041266759,1.22,0.59,2.37,0.97,0.91,0.88,0.9,0.74,0.81,0.31,23902,0.030476785,0,0.3523,0.067385947,-0.188309599,0.015838168,0.035781086,0.12799961,-0.067463619,-0.000957325,0.048873241,-0.063954734,0.001732031,0.005637347,-0.045280694,0.2,6024,4483,65065,-5786,9573,79359,-11206853,-0.045280694,0.6,1.24,2.5,1.52,0.64,0.87,1.16,1.74,0.93,0.92,0.00598425,-0.2,-0.2157,-0.5305,-0.004260382,0.164566511,0.041518867,-0.034110698,0.099280591,-0.035382647,0.022830909,-0.062828715,0.117932354,0.027619129,0.030938522,-0.008236148,-0.022946786,-0.26,20720,19016,210893,152131,70974,473734,-5875980,-0.022946786,0.3,0.78,0.43,0.79,0.88,0.73,0.96,0.76,0.08,-0.047185447,0.1,0.036333675,0.199474215,0.016220859,-0.068018771,0.118338808,-0.022625937,-0.027554999,-0.040669061,-0.019607602,-0.014908678,-0.026216335,0.004658819,0.092891712,-3.04,-27450,-62258,-272246,-146675,-55260,-563889,22977018,0.092891712,0,0.51,0.72,0.76,0.45,0.33,0.97,0.3,0.44,-0.010634124,0.1,0.040311575,-0.302410608,0.023547395,-0.014317064,0.035240298,-0.021489618,0.020999896,0.021667238,0.021401163,0.046066263,-0.012075737,0.001511924,0.007886272,0.17,1414,2688,21296,18301,-5035,38664,1854171,0.007886272,-0.1,1.32,2015-03-01,0
1.1,1.07,0.61,0.97,0.97,0.93,0.11,1.32,0.21,0.31,0.71,0.72,0.074113192,0.2,0.1086,-0.034013095,-0.092278693,-0.003617135,0.078029024,-0.154927115,0.000118308,1.32,0.57,3.36,1.03,0.57,0.7,1.34,1.17,0.48,0.62,26362,-0.014318091,0,-0.0699,0.10985167,-0.07146108,0.036166829,0.005449366,0.167075679,-0.041266759,-0.023858583,0.009988029,-0.059638266,-0.022753826,-0.038359123,-0.004946202,-6.03,-1486,8390,16918,2460,-4585,21697,-1193711,-0.004946202,0.5,1.22,2.37,0.97,0.91,0.88,0.9,0.74,0.81,0.31,0.030476785,0,0.1696,0.3523,0.067385947,-0.188309599,0.015838168,0.035781086,0.12799961,-0.067463619,-0.000957325,0.048873241,-0.063954734,0.001732031,0.005637347,-0.007123867,-0.045280694,0.2,6024,4483,65065,-5786,9573,79359,-11206853,-0.045280694,0.6,1.24,2.5,1.52,0.87,1.16,1.74,0.93,0.92,0.00598425,-0.2,-0.004260382,0.164566511,0.041518867,-0.034110698,0.099280591,-0.035382647,0.022830909,-0.062828715,0.117932354,0.027619129,0.030938522,-0.008236148,-0.022946786,-0.26,20720,19016,210893,152131,70974,473734,-5875980,-0.022946786,0.3,0.78,0.43,0.79,0.88,0.73,0.96,0.76,0.08,-0.047185447,0.1,0.036333675,0.199474215,0.016220859,-0.068018771,0.118338808,-0.022625937,-0.027554999,-0.040669061,-0.019607602,-0.014908678,-0.026216335,0.004658819,0.092891712,-3.04,-27450,-62258,-272246,-146675,-55260,-563889,22977018,0.092891712,0,0.71,2015-04-01,0
0.62,0.6,0.72,1.37,1.61,1.22,-0.29,1.1,0.06,0.17,0.74,0.56,-0.040884201,0.2,0.0897,0.006636242,-0.014692437,-0.024013828,0.023784497,-0.041882791,0.02193823,0.71,0.63,0.78,0.71,0.61,0.69,0.75,0.97,0.72,0.46,-13489,0.074113192,0.2,0.1086,-0.034013095,-0.092278693,-0.003617135,0.078029024,-0.154927115,0.000118308,-0.004082873,0.003352838,-0.018919975,-0.000126462,-0.00032457,-0.010149456,-5.3,-2161,-25339,-43984,-39851,-5775,-117110,-2431048,-0.010149456,0.1,1.32,3.36,1.03,0.57,0.7,1.34,1.17,0.48,0.62,-0.014318091,0,-0.0633,-0.0699,0.10985167,-0.07146108,0.036166829,0.005449366,0.167075679,-0.041266759,-0.023858583,0.009988029,-0.059638266,-0.022753826,-0.038359123,-0.002362753,-0.004946202,-6.03,-1486,8390,16918,2460,-4585,21697,-1193711,-0.004946202,0.5,1.22,2.37,0.97,0.88,0.9,0.74,0.81,0.31,0.030476785,0,0.067385947,-0.188309599,0.015838168,0.035781086,0.12799961,-0.067463619,-0.000957325,0.048873241,-0.063954734,0.001732031,0.005637347,-0.007123867,-0.045280694,0.2,6024,4483,65065,-5786,9573,79359,-11206853,-0.045280694,0.6,1.24,2.5,1.52,0.87,1.16,1.74,0.93,0.92,0.00598425,-0.2,-0.004260382,0.164566511,0.041518867,-0.034110698,0.099280591,-0.035382647,0.022830909,-0.062828715,0.117932354,0.027619129,0.030938522,-0.008236148,-0.022946786,-0.26,20720,19016,210893,152131,70974,473734,-5875980,-0.022946786,0.3,0.74,2015-05-01,0
0.47,0.99,0.82,0.63,0.7,0.86,0.7,0.91,0.2,0.34,0.79,0.79,-0.026310396,0.3,0.2317,0.015669209,0.073274534,-0.000784555,-0.042544002,0.06882932,-0.032996841,0.74,0.79,1.22,1.26,0.31,0.59,0.62,1.61,0.49,0.95,-23893,-0.040884201,0.2,0.0897,0.006636242,-0.014692437,-0.024013828,0.023784497,-0.041882791,0.02193823,-0.035865488,-0.021333958,-0.032477659,-0.07114518,-0.031994813,-0.026494328,-9.79,423,9674,-14355,-10404,-3109,-17771,-6230995,-0.026494328,0.1,0.71,0.78,0.71,0.61,0.69,0.75,0.97,0.72,0.46,0.074113192,0.2,0.0119,0.1086,-0.034013095,-0.092278693,-0.003617135,0.078029024,-0.154927115,0.000118308,-0.004082873,0.003352838,-0.018919975,-0.000126462,-0.00032457,-0.011898237,-0.010149456,-5.3,-2161,-25339,-43984,-39851,-5775,-117110,-2431048,-0.010149456,0.1,1.32,3.36,1.03,0.7,1.34,1.17,0.48,0.62,-0.014318091,0,0.10985167,-0.07146108,0.036166829,0.005449366,0.167075679,-0.041266759,-0.023858583,0.009988029,-0.059638266,-0.022753826,-0.038359123,-0.002362753,-0.004946202,-6.03,-1486,8390,16918,2460,-4585,21697,-1193711,-0.004946202,0.5,1.22,2.37,0.97,0.88,0.9,0.74,0.81,0.31,0.030476785,0,0.067385947,-0.188309599,0.015838168,0.035781086,0.12799961,-0.067463619,-0.000957325,0.048873241,-0.063954734,0.001732031,0.005637347,-0.007123867,-0.045280694,0.2,6024,4483,65065,-5786,9573,79359,-11206853,-0.045280694,0.6,0.79,2015-06-01,0
0.85,0.59,0.53,0.65,0.59,1.52,0.15,0.84,0,0.3,0.62,0.59,-0.07182908,0.3,-0.173,0.036561468,0.009505842,0.018436537,-0.036442176,0.090047359,-0.033205684,0.79,0.68,1.12,0.69,0.68,0.69,0.89,0.7,0.92,1.84,-30828,-0.026310396,0.3,0.2317,0.015669209,0.073274534,-0.000784555,-0.042544002,0.06882932,-0.032996841,-0.024860157,-0.010804848,-0.041545554,-0.040318545,-0.010953012,0.005016136,-1.19,-48,16214,-11027,-6935,6196,4400,1167072,0.005016136,0.2,0.74,1.22,1.26,0.31,0.59,0.62,1.61,0.49,0.95,-0.040884201,0.2,0.0383,0.0897,0.006636242,-0.014692437,-0.024013828,0.023784497,-0.041882791,0.02193823,-0.035865488,-0.021333958,-0.032477659,-0.07114518,-0.031994813,-0.006711198,-0.026494328,-9.79,423,9674,-14355,-10404,-3109,-17771,-6230995,-0.026494328,0.1,0.71,0.78,0.71,0.69,0.75,0.97,0.72,0.46,0.074113192,0.2,-0.034013095,-0.092278693,-0.003617135,0.078029024,-0.154927115,0.000118308,-0.004082873,0.003352838,-0.018919975,-0.000126462,-0.00032457,-0.011898237,-0.010149456,-5.3,-2161,-25339,-43984,-39851,-5775,-117110,-2431048,-0.010149456,0.1,1.32,3.36,1.03,0.7,1.34,1.17,0.48,0.62,-0.014318091,0,0.10985167,-0.07146108,0.036166829,0.005449366,0.167075679,-0.041266759,-0.023858583,0.009988029,-0.059638266,-0.022753826,-0.038359123,-0.002362753,-0.004946202,-6.03,-1486,8390,16918,2460,-4585,21697,-1193711,-0.004946202,0.5,0.62,2015-07-01,0
0.56,0.43,0.22,-0.01,-0.32,0.29,-0.27,0.62,0.82,0.14,0.22,0.25,-0.094813825,0.4,0.0378,0.085710839,0.295424218,-0.005557474,-0.078248285,0.172158828,-0.043841694,0.62,0.5,1.17,0.5,0.41,0.45,0.71,0.59,0.52,0.55,-44943,-0.07182908,0.3,-0.173,0.036561468,0.009505842,0.018436537,-0.036442176,0.090047359,-0.033205684,-0.01209518,-0.015855855,-0.000197785,-0.033643196,0.002031145,0.003564349,-6.03,5972,-6575,-22650,-14115,-9338,-46706,832859,0.003564349,0.3,0.79,1.12,0.69,0.68,0.69,0.89,0.7,0.92,1.84,-0.026310396,0.3,0.0374,0.2317,0.015669209,0.073274534,-0.000784555,-0.042544002,0.06882932,-0.032996841,-0.024860157,-0.010804848,-0.041545554,-0.040318545,-0.010953012,-0.010904145,0.005016136,-1.19,-48,16214,-11027,-6935,6196,4400,1167072,0.005016136,0.2,0.74,1.22,1.26,0.59,0.62,1.61,0.49,0.95,-0.040884201,0.2,0.006636242,-0.014692437,-0.024013828,0.023784497,-0.041882791,0.02193823,-0.035865488,-0.021333958,-0.032477659,-0.07114518,-0.031994813,-0.006711198,-0.026494328,-9.79,423,9674,-14355,-10404,-3109,-17771,-6230995,-0.026494328,0.1,0.71,0.78,0.71,0.69,0.75,0.97,0.72,0.46,0.074113192,0.2,-0.034013095,-0.092278693,-0.003617135,0.078029024,-0.154927115,0.000118308,-0.004082873,0.003352838,-0.018919975,-0.000126462,-0.00032457,-0.011898237,-0.010149456,-5.3,-2161,-25339,-43984,-39851,-5775,-117110,-2431048,-0.010149456,0.1,0.22,2015-08-01,0
0.66,0.39,0.42,0.24,-0.05,1.3,0.71,0.55,0.25,0.01,0.54,0.51,-0.03052609,0.3,-0.1811,0.105510574,0.226925699,-0.006519738,-0.029216018,0.265314041,-0.021050928,0.22,0.42,0.32,-0.03,0.33,0.19,0.32,-0.32,0.34,0.59,-27856,-0.094813825,0.4,0.0378,0.085710839,0.295424218,-0.005557474,-0.078248285,0.172158828,-0.043841694,0.027936199,0.023585498,0.019781295,0.034208567,0.044319422,-0.020152485,0.11,-343,26057,25754,17087,2807,71362,-4670087,-0.020152485,0.1,0.62,1.17,0.5,0.41,0.45,0.71,0.59,0.52,0.55,-0.07182908,0.3,0.0179,-0.173,0.036561468,0.009505842,0.018436537,-0.036442176,0.090047359,-0.033205684,-0.01209518,-0.015855855,-0.000197785,-0.033643196,0.002031145,-0.008130419,0.003564349,-6.03,5972,-6575,-22650,-14115,-9338,-46706,832859,0.003564349,0.3,0.79,1.12,0.69,0.69,0.89,0.7,0.92,1.84,-0.026310396,0.3,0.015669209,0.073274534,-0.000784555,-0.042544002,0.06882932,-0.032996841,-0.024860157,-0.010804848,-0.041545554,-0.040318545,-0.010953012,-0.010904145,0.005016136,-1.19,-48,16214,-11027,-6935,6196,4400,1167072,0.005016136,0.2,0.74,1.22,1.26,0.59,0.62,1.61,0.49,0.95,-0.040884201,0.2,0.006636242,-0.014692437,-0.024013828,0.023784497,-0.041882791,0.02193823,-0.035865488,-0.021333958,-0.032477659,-0.07114518,-0.031994813,-0.006711198,-0.026494328,-9.79,423,9674,-14355,-10404,-3109,-17771,-6230995,-0.026494328,0.1,0.54,2015-09-01,0
0.88,0.66,0.76,0.77,0.68,0.75,1.72,0.55,0.1,0.39,0.82,0.79,0.068904474,0.2,0.1053,-0.00590829,-0.371133894,-1.64e-05,0.020666994,0.057386833,-0.046214921,0.54,0.46,0.92,0.06,0.55,0.42,0.55,-0.05,0.55,0.22,-21088,-0.03052609,0.3,-0.1811,0.105510574,0.226925699,-0.006519738,-0.029216018,0.265314041,-0.021050928,-0.000449135,-0.02007986,0.01195195,0.011799547,0.0096588,0.006761752,0.87,-1103,25225,-34014,6768,-5935,-9059,1556472,0.006761752,0.2,0.22,0.32,-0.03,0.33,0.19,0.32,-0.32,0.34,0.59,-0.094813825,0.4,0.0769,0.0378,0.085710839,0.295424218,-0.005557474,-0.078248285,0.172158828,-0.043841694,0.027936199,0.023585498,0.019781295,0.034208567,0.044319422,0.00281355,-0.020152485,0.11,-343,26057,25754,17087,2807,71362,-4670087,-0.020152485,0.1,0.62,1.17,0.5,0.45,0.71,0.59,0.52,0.55,-0.07182908,0.3,0.036561468,0.009505842,0.018436537,-0.036442176,0.090047359,-0.033205684,-0.01209518,-0.015855855,-0.000197785,-0.033643196,0.002031145,-0.008130419,0.003564349,-6.03,5972,-6575,-22650,-14115,-9338,-46706,832859,0.003564349,0.3,0.79,1.12,0.69,0.69,0.89,0.7,0.92,1.84,-0.026310396,0.3,0.015669209,0.073274534,-0.000784555,-0.042544002,0.06882932,-0.032996841,-0.024860157,-0.010804848,-0.041545554,-0.040318545,-0.010953012,-0.010904145,0.005016136,-1.19,-48,16214,-11027,-6935,6196,4400,1167072,0.005016136,0.2,0.82,2015-10-01,0
1.06,0.85,1,1.83,2.46,0.76,1.08,0.64,0.22,1.03,1.01,0.92,-0.039808345,0.2,0.0639,-0.027533614,-0.033680933,0.03505605,-0.002957159,-0.067012966,-0.098573064,0.82,0.99,1.39,1,0.63,0.64,0.53,0.68,0.48,0.36,-21422,0.068904474,0.2,0.1053,-0.00590829,-0.371133894,-1.64e-05,0.020666994,0.057386833,-0.046214921,0.037219509,0.008179568,0.064556486,0.063569262,0.024215791,0.027238215,3.24,-12790,-43748,-9180,-334,-7477,-73529,6377586,0.027238215,0,0.54,0.92,0.06,0.55,0.42,0.55,-0.05,0.55,0.22,-0.03052609,0.3,-0.1086,-0.1811,0.105510574,0.226925699,-0.006519738,-0.029216018,0.265314041,-0.021050928,-0.000449135,-0.02007986,0.01195195,0.011799547,0.0096588,-0.007665644,0.006761752,0.87,-1103,25225,-34014,6768,-5935,-9059,1556472,0.006761752,0.2,0.22,0.32,-0.03,0.19,0.32,-0.32,0.34,0.59,-0.094813825,0.4,0.085710839,0.295424218,-0.005557474,-0.078248285,0.172158828,-0.043841694,0.027936199,0.023585498,0.019781295,0.034208567,0.044319422,0.00281355,-0.020152485,0.11,-343,26057,25754,17087,2807,71362,-4670087,-0.020152485,0.1,0.62,1.17,0.5,0.45,0.71,0.59,0.52,0.55,-0.07182908,0.3,0.036561468,0.009505842,0.018436537,-0.036442176,0.090047359,-0.033205684,-0.01209518,-0.015855855,-0.000197785,-0.033643196,0.002031145,-0.008130419,0.003564349,-6.03,5972,-6575,-22650,-14115,-9338,-46706,832859,0.003564349,0.3,1.01,2015-11-01,0
